Transaction_ID,Customer_ID,Transaction_Date,Transaction_Time,Customer_Age,Customer_Loyalty_Tier,Location,Store_ID,Product_SKU,Product_Category,Purchase_Amount,Payment_Method,Device_Type,IP_Address,Fraud_Flag,Footfall_Count
83e78291-f139-4575-99b1-d67f7fdd5e7c,86789768-8495-44ae-8d1a-45913bcf9d61,2025-06-06,06:21:46,64,Silver,Rome,BOUTIQUE-NYC,STELLAR-FOUND-03,Mascara,79.28,Gift Card,Laptop,70.26.127.107,0,209
42467d64-1308-43e0-9de9-e84e5262a28f,4842ba0d-7732-44bf-9521-4d29fd258431,2025-03-17,22:14:43,18,Bronze,Zurich,POPUP-MILAN,ECLIPSE-EYE-10,Eyeliner,124.84,Debit Card,Laptop,137.59.0.177,0,351
2cfd10ed-54e8-4632-872a-f9beca35aee6,67db9946-ccc1-4ee7-9a2c-3ff0b58877e5,2025-06-13,17:40:50,43,Silver,Rome,BOUTIQUE-NYC,ORION-CONCEAL-09,Blush,289.94,None,Tablet,162.188.166.42,0,397
1db46668-ffc2-4370-8682-31e026902c87,ed5366ab-e8c7-478a-9505-4f782b47cf72,2025-08-09,15:58:42,31,Silver,Monaco,BOUTIQUE-DUBAI,GALAXIA-SET-08,Eyeshadow Palette,208.27,Debit Card,Desktop,243.135.68.209,0,469
de154529-595e-44ca-b0ab-c5539bbd3598,0f580db0-cad7-41c0-b7f9-4829ba626551,2025-05-02,11:32:19,55,Silver,London,FLAGSHIP-LA,AURORA-LIP-01,Blush,188.55,Gift Card,Laptop,230.150.166.29,0,451
a728e807-d066-4e96-8516-5c43d04cb594,ee572329-ee0a-4564-8749-50e993df314f,2025-08-12,05:53:42,54,Silver,Geneva,FLAGSHIP-PARIS,STELLAR-FOUND-03,Eyeliner,226.34,Credit Card,Desktop,161.5.182.112,0,123
d66f3d29-18b8-47e2-b78a-c086b9301272,da56e2be-6f7d-4d85-a166-311bf1104285,2025-05-28,17:11:18,28,VIP,Dubai,FLAGSHIP-ROME,CELESTE-EYE-05,Mascara,154.37,Mobile Payment,Desktop,188.143.90.131,0,401
49e4a8ac-861d-47e2-87e3-7a4fab5dbfb7,86441d45-4fe7-44c8-8541-c818c5070a44,2025-04-24,03:30:08,53,Platinum,Cannes,BOUTIQUE-SHANGHAI,AURORA-LIP-01,Serum,239.52,Mobile Payment,Desktop,249.8.54.195,0,67
912cffa2-d4f0-4ff0-be62-8caf40c27b1a,41c0d66c-3587-4d97-9c8f-d788caa678af,2025-06-22,23:16:46,30,Silver,Tokyo,FLAGSHIP-ROME,ORION-CONCEAL-09,Lipstick,148.31,None,Mobile,243.131.105.226,0,189
3f9bd1d3-774d-4c70-859c-6876b494c763,553c51ff-870d-4d8b-b81d-d3f6a6761432,2025-07-02,17:48:58,60,Silver,Geneva,FLAGSHIP-LA,NEBULA-SERUM-07,Blush,256.59,Debit Card,Tablet,57.166.137.104,0,164
22922caa-03f5-45ee-8deb-fa778f79e025,2eb3f9de-50f5-4b12-8051-62b221289f89,2025-06-20,05:43:57,20,Silver,San Francisco,POPUP-MILAN,SOLAR-BLUSH-04,Eyeliner,116.82,Debit Card,Mobile,149.202.79.228,0,377
77934cc9-65e3-4d02-b7a4-0e6978bcd07a,63c272f8-932a-4294-aea2-cfc4967dcd02,2025-06-06,10:41:05,50,Bronze,Sydney,FLAGSHIP-ROME,CELESTE-EYE-05,Lipstick,119.39,Mobile Payment,Tablet,60.222.188.75,0,274
b8e403ac-544a-4a3f-8ee0-e0a91720096d,e36c430d-94c2-44b6-8cd4-d72946cfeae6,2025-03-06,07:22:14,23,Bronze,Geneva,CONCESSION-SINGAPORE,AURORA-LIP-01,Eyeliner,180.6,Debit Card,Desktop,231.245.47.253,0,95
61137bf8-071c-4111-a855-0520e3f799e0,914f6566-19a8-4f3d-b4da-8d6adcc20809,2025-07-17,23:55:19,27,Bronze,Rome,FLAGSHIP-ROME,GALAXIA-SET-08,Eyeliner,157.69,Gift Card,Desktop,47.235.94.90,0,488
1061b322-66fd-476c-921f-41944d644fc2,cf0a3d47-29c3-4642-ab00-7b7354a07bfe,2025-02-24,13:50:56,22,Silver,San Francisco,BOUTIQUE-NYC,CELESTE-EYE-05,Mascara,212.03,Gift Card,Laptop,49.251.92.144,0,87
f68faefb-629e-4e02-b2b5-f4a45f38687a,f12771af-f220-45ad-925b-dc207ea9c6be,2025-06-04,10:23:16,40,Silver,Las Vegas,CONCESSION-SINGAPORE,AURORA-LIP-01,Serum,141.07,Mobile Payment,Tablet,6.158.83.90,0,255
33dcf326-ea4c-4e34-b7bf-5394ba72831c,20ac4e8d-39b9-47fa-8cc9-a05ca442d3ee,2025-05-07,18:18:29,,Bronze,Cannes,CONCESSION-LONDON,CELESTE-EYE-05,Lipstick,107.64,Gift Card,Tablet,210.201.96.35,0,435
02bd4788-9af8-4d20-ac4e-1bae9808bdcc,d1dc8f05-7690-4bf4-8859-0af9bf03c911,2025-07-18,03:30:03,61,VIP,Monaco,FLAGSHIP-ROME,GALAXIA-SET-08,Eyeshadow Palette,167.45,Debit Card,Mobile,37.36.218.125,0,58
5f1b3d89-865c-434a-b54c-845bdd6dc4aa,5c51ae58-5aa5-4451-a054-5313ca068985,2025-04-19,20:37:37,19,Platinum,Miami,CONCESSION-SINGAPORE,GALAXIA-SET-08,Lipstick,190.24,Mobile Payment,Tablet,117.206.51.70,0,302
5e8d66ac-acf0-44a7-93d5-9b59b33748f2,4cf8851c-6b0b-4510-b5c1-cf91b28d70cf,2025-02-20,19:04:30,30,Gold,Monte Carlo,FLAGSHIP-LA,ECLIPSE-EYE-10,Setting Spray,85.65,Debit Card,Desktop,187.6.51.193,0,157
5ed6aaf8-e9d5-479a-b9c9-f275efcc8e61,5b2abfe7-ea8b-4f20-959f-ede08ea2cb1d,2025-03-09,06:32:07,57,Silver,New York,BOUTIQUE-SHANGHAI,COSMIC-HIGHLIGHT-06,Eyeshadow Palette,189.18,Gift Card,Laptop,99.10.56.6,0,438
d8b8f0f5-9110-4efc-8cf0-e30715b013e0,82eab8bc-3601-4dd9-9134-b00ad60c2b9c,2025-04-13,21:24:33,19,Platinum,London,CONCESSION-LONDON,SOLAR-BLUSH-04,Lipstick,129.81,Debit Card,Mobile,196.22.67.127,0,147
95640ca5-3792-40bd-be3f-b47035a3f2e5,2a2f6a3e-730c-4a1f-a4db-4d6b6df8446f,2025-08-05,09:26:03,37,Bronze,Rome,FLAGSHIP-PARIS,STELLAR-FOUND-03,Highlighter,148.11,Mobile Payment,Laptop,198.42.137.73,0,324
62b95d20-77f2-4d34-a207-f62350b63b53,d8865086-be58-4ba3-9758-f69759e94692,2025-07-11,04:08:12,18,Gold,Los Angeles,FLAGSHIP-PARIS,STELLAR-FOUND-03,Highlighter,119.83,Debit Card,Tablet,241.6.4.54,0,120
6f5afd22-8732-4439-a9f0-fe8a5a7cc757,c59ccd4d-99d3-4094-a7b5-9b4d8f3323d5,2025-07-14,10:26:36,54,Bronze,Zurich,BOUTIQUE-DUBAI,ORION-CONCEAL-09,Eyeliner,282.85,Gift Card,Tablet,139.173.43.103,0,88
9da3de95-dd3e-46f1-b1c8-f9da5cfd164b,e0c8b1e9-7b98-4c0e-b906-ef48d3ddb895,2025-02-19,14:09:20,26,Gold,Paris,FLAGSHIP-ROME,LUNAR-MASC-02,Eyeshadow Palette,220.83,Credit Card,Mobile,36.245.227.83,0,347
4b691f64-e24a-42f3-b5e2-526b9caa8bf7,b9b86e68-2c06-4ab7-941e-0c63cc26b444,2025-08-05,22:11:49,34,Bronze,Miami,BOUTIQUE-SHANGHAI,ORION-CONCEAL-09,Lipstick,115.62,None,Tablet,79.169.245.79,0,450
aff8ad95-d068-436d-9150-ac4c0e0adf14,df07cc1e-51ac-4ffb-8082-0a5595cc23d2,2025-04-23,02:31:21,26,Platinum,Dubai,POPUP-TOKYO,LUNAR-MASC-02,Eyeliner,211.26,Debit Card,Laptop,63.28.136.63,0,496
b2e82037-5fda-4f7f-a8ce-8f6653137b37,bc40e81d-f9f5-4a5f-9f4a-27c99a1339ce,2025-07-11,20:11:20,28,Platinum,Zurich,CONCESSION-SINGAPORE,CELESTE-EYE-05,Foundation,262.14,Mobile Payment,Desktop,6.22.52.151,0,139
e129b8f8-2f1e-456d-8954-0be95d0516ec,de482fd5-fb99-4ba6-861c-dbbc562b4490,2025-02-24,20:03:00,32,Bronze,Zurich,CONCESSION-LONDON,LUNAR-MASC-02,Eyeliner,150.41,Debit Card,Mobile,27.212.72.0,0,479
54500796-3526-4ad5-b045-9e9831f3bb74,94c6bce4-5cb5-471c-80dd-c83fe0108976,2025-03-30,14:17:13,41,Silver,Milan,FLAGSHIP-LA,COSMIC-HIGHLIGHT-06,Blush,257.49,Credit Card,Tablet,234.114.12.116,0,268
1431d07f-fd4d-4fde-b6c6-e1098d38097e,6a3962f3-5444-4091-9e3a-ff4906a2a564,2025-06-14,05:36:48,55,VIP,Sydney,FLAGSHIP-ROME,COSMIC-HIGHLIGHT-06,Highlighter,88.6,Gift Card,Laptop,110.197.75.180,0,156
a1427678-984c-4ee5-ace3-4db5fe3bf3e2,48a6793a-6c20-422e-b984-83b129017a53,2025-06-26,05:31:50,52,None,Sydney,FLAGSHIP-LA,SOLAR-BLUSH-04,Foundation,255.7,Debit Card,Desktop,168.146.115.196,0,453
57202aac-847b-4073-8574-0f338342d7b9,8e152115-3da7-4f2c-b244-3208d47acfb5,2025-07-30,02:08:39,47,Platinum,Tokyo,POPUP-TOKYO,AURORA-LIP-01,Concealer,185.07,Debit Card,Tablet,176.57.251.86,0,441
3e4da178-ebd5-42fd-92c1-66c4955afc9f,5158d4b9-85ab-4613-9855-631ccb41a0e5,2025-06-07,13:40:27,48,Silver,Monte Carlo,BOUTIQUE-DUBAI,STELLAR-FOUND-03,Blush,105.74,Credit Card,Mobile,254.56.114.52,0,145
c393b025-82ea-4409-a7a2-c7dd97c40b36,e7c1fcfe-9307-40ac-b967-0bbb2b50b86c,2025-04-26,12:27:30,,Bronze,San Francisco,POPUP-TOKYO,SOLAR-BLUSH-04,Eyeshadow Palette,151.79,Mobile Payment,Tablet,245.144.182.39,0,452
933b5990-4411-4be9-9c79-74abf5b817eb,3c72912e-58bf-4cc1-8d04-3073f291bdd2,2025-04-01,12:00:02,61,Bronze,Cannes,BOUTIQUE-NYC,COSMIC-HIGHLIGHT-06,Eyeliner,297.0,Gift Card,Tablet,158.170.60.184,0,81
adcfbaa1-5184-4ebc-bb6f-1b7e81183161,199d4e50-58ff-4a74-adb4-164ae5272f08,2025-07-13,17:12:46,31,Bronze,San Francisco,POPUP-MILAN,AURORA-LIP-01,Highlighter,245.89,Debit Card,Tablet,237.43.22.77,0,175
cd28c84b-dbd9-44da-8138-046c8b0d408e,b012c36c-4eb0-4836-80bb-32c2d12f5242,2025-06-05,11:00:57,28,Gold,Los Angeles,CONCESSION-LONDON,ORION-CONCEAL-09,Serum,193.77,Debit Card,Desktop,46.219.171.92,0,196
c9d5842c-2440-42bd-b168-2984f54e67bd,1b680ed6-795f-4d5d-a202-49229c2bcdc1,2025-07-26,10:48:53,,Bronze,Singapore,POPUP-MILAN,STELLAR-FOUND-03,Highlighter,78.79,Gift Card,Desktop,174.217.76.154,0,329
6033690f-f562-4dd3-8970-83b40ebdb281,affcc764-d79e-45da-9c69-59453ff3efcc,2025-06-19,16:12:01,51,Silver,Sydney,POPUP-TOKYO,ECLIPSE-EYE-10,Mascara,154.45,Credit Card,Tablet,160.146.178.53,0,73
829af373-5e82-4c2f-a679-4f9642e34c03,04ade18d-622e-45db-a522-3e761fc5f905,2025-03-09,21:00:40,29,Silver,San Francisco,BOUTIQUE-DUBAI,STELLAR-FOUND-03,Highlighter,115.76,Mobile Payment,Tablet,70.255.188.135,0,489
e6a759cf-c800-442f-a164-34c421055d93,e229ccaf-ae17-4dc9-8014-499a7142d906,2025-06-14,23:15:14,52,Silver,Cannes,BOUTIQUE-DUBAI,CELESTE-EYE-05,Serum,67.75,Gift Card,Mobile,208.39.1.76,0,258
6b43535f-c2ce-4dd7-9aa1-cfbe86c355f5,dec6b01f-6975-4c86-ab41-be8cab9d3390,2025-05-14,22:56:22,52,Platinum,Hong Kong,FLAGSHIP-PARIS,NEBULA-SERUM-07,Serum,185.55,Mobile Payment,Tablet,200.75.163.75,0,169
ea43d8ad-e5ce-4655-9ed5-68d484be3fb2,330cef7d-e997-4e38-aa6d-13761ac33a05,2025-05-29,09:08:06,18,VIP,Cannes,FLAGSHIP-ROME,STELLAR-FOUND-03,Eyeliner,272.3,None,Laptop,100.228.244.34,0,323
48cc1625-efac-4cea-b2b5-ea7820e9a440,fbbf44d3-000e-4248-a8f4-beda06b232c7,2025-05-10,12:32:37,57,None,Sydney,FLAGSHIP-PARIS,COSMIC-HIGHLIGHT-06,Eyeshadow Palette,218.9,Credit Card,Laptop,29.218.142.74,0,189
af0f2677-c049-4690-8a9d-5817764e93c2,752ae55d-20ff-492c-b053-7ce28f726972,2025-05-07,09:10:04,39,Gold,San Francisco,CONCESSION-LONDON,CELESTE-EYE-05,Serum,112.42,Gift Card,Mobile,24.165.65.93,0,346
14b616f0-a7ab-4e88-8bf0-43ba09442b1c,2b7dad1d-f6c3-421b-a0bc-00016b51920b,2025-08-04,01:19:18,46,Gold,Cannes,CONCESSION-LONDON,GALAXIA-SET-08,Highlighter,193.4,Debit Card,Desktop,197.197.180.163,0,392
e2ae2a5b-3c8c-4641-9d2f-0fd6c24792d4,227dfaaa-a2f6-4cde-a8ac-b7776fe47764,2025-03-12,14:46:33,25,Silver,Geneva,CONCESSION-LONDON,LUNAR-MASC-02,Eyeshadow Palette,285.81,Credit Card,Tablet,127.217.246.211,0,481
3571d7db-2280-4062-ae3f-a205cc180190,73070748-0a61-4200-9218-b67fde781fd3,2025-03-27,19:33:21,28,VIP,Las Vegas,FLAGSHIP-LA,ORION-CONCEAL-09,Lipstick,230.73,Credit Card,Mobile,155.170.70.125,1,131
2e4bb8b2-f745-430a-848d-619dbe69e0f1,65b29f27-8500-4d17-9fb1-430e01b1a3c8,2025-05-09,13:56:43,58,Bronze,Paris,FLAGSHIP-PARIS,ECLIPSE-EYE-10,Highlighter,222.37,Gift Card,Desktop,99.214.254.252,0,497
57835bda-194c-4e14-8bc3-043fcd6a49f0,0e76c94f-4224-498d-8e43-24c9a2014b01,2025-05-30,04:21:57,54,Bronze,Milan,FLAGSHIP-LA,ORION-CONCEAL-09,Setting Spray,292.04,Gift Card,Mobile,137.117.196.42,0,449
5f3759c8-8f8b-43f9-9cb0-174fa9358afa,e2140a88-e80b-4d33-94c1-a9506ff1faf9,2025-08-10,15:22:48,,Platinum,Rome,POPUP-MILAN,GALAXIA-SET-08,Eyeliner,249.72,Gift Card,Desktop,149.215.112.44,0,257
cc5ba302-3f8f-4f15-81e7-5dd5c7a4d8b2,ea23b3c8-d30d-4ed9-84cf-019bbfbb94ef,2025-06-20,06:10:58,47,Silver,Rome,FLAGSHIP-ROME,NEBULA-SERUM-07,Blush,84.16,Credit Card,Tablet,61.185.1.104,0,456
d908ab87-feae-433b-b3c1-4c9411786f56,e6396e37-6bc3-4354-8202-0480589992d3,2025-04-28,12:01:14,52,Gold,Sydney,POPUP-TOKYO,STELLAR-FOUND-03,Eyeliner,136.91,Mobile Payment,Mobile,255.8.185.242,0,472
6cd05b93-6084-4f25-91ed-bfe62bb9a9d9,df4382f7-eb40-417f-bae6-1318ec514c10,2025-08-02,07:46:08,38,Platinum,Hong Kong,CONCESSION-SINGAPORE,SOLAR-BLUSH-04,Serum,291.29,Credit Card,Tablet,246.68.56.30,0,82
d0990bae-673f-4331-b1ea-1d4580815637,d2ac6429-2c8c-4c59-849b-8819d28d4525,2025-05-27,06:46:01,54,Bronze,Monaco,FLAGSHIP-PARIS,CELESTE-EYE-05,Concealer,172.43,Gift Card,Mobile,234.178.184.71,0,73
e2a5a714-3ff4-41f2-9364-1d955a473c75,096bb347-7f25-4579-b53f-4053439ac057,2025-07-04,18:32:10,22,Platinum,New York,CONCESSION-SINGAPORE,ECLIPSE-EYE-10,Mascara,77.91,Debit Card,Desktop,76.235.73.215,0,110
1a2852aa-6a47-4753-af88-7d0783628c00,8325bd32-a595-410f-8b18-4994e252a96e,2025-02-23,03:23:45,36,Silver,Las Vegas,BOUTIQUE-DUBAI,GALAXIA-SET-08,Setting Spray,164.65,Debit Card,Mobile,63.107.114.28,0,360
cc80c5a8-4a64-4dd4-8280-7aa6aa384eb7,89d1ad82-264a-4601-a4ee-d55ef0a268c3,2025-06-10,20:50:02,31,Silver,Geneva,FLAGSHIP-PARIS,NEBULA-SERUM-07,Serum,224.25,Gift Card,Laptop,192.70.60.73,0,238
b4b08adf-75fa-45b8-8d55-74a8edcea540,7b8ad07b-bb99-48d9-bc5d-6ab19914c8ab,2025-03-08,12:56:40,43,Silver,Las Vegas,POPUP-MILAN,ORION-CONCEAL-09,Highlighter,299.39,Debit Card,Laptop,97.13.217.190,0,133
2a1f9fc5-1c93-4c80-b9e3-8f62eb3e032f,bae8c1a7-3c99-42c8-8816-fb1a7343b19b,2025-05-05,08:49:34,21,Platinum,San Francisco,FLAGSHIP-PARIS,GALAXIA-SET-08,Eyeshadow Palette,130.98,Credit Card,Mobile,14.54.37.244,0,274
23f32717-770e-495c-b741-d2af6915e0e2,00eafe7e-7764-4574-ae39-777710290a61,2025-04-19,19:03:38,42,Bronze,Hong Kong,FLAGSHIP-LA,ECLIPSE-EYE-10,Setting Spray,178.52,Mobile Payment,Laptop,215.80.15.75,0,217
856ee6a3-3326-4512-88cf-b85af1f3e2b9,c1a4a2f2-bfb5-4e32-9439-4c9913f26079,2025-05-07,01:42:06,62,Silver,New York,FLAGSHIP-ROME,ECLIPSE-EYE-10,Concealer,269.92,Credit Card,Tablet,94.72.40.125,0,235
b79c5eba-4751-443a-aaab-c7b8f7042efe,f3d52db9-39c7-4cdd-acc2-2f611a8142f4,2025-03-15,20:53:01,59,Gold,Las Vegas,POPUP-TOKYO,NEBULA-SERUM-07,Blush,138.82,Gift Card,Laptop,20.6.213.76,0,424
4e84d25a-f9a6-43b5-be91-9b13de79eba0,aa0d8067-12c3-4ae4-944e-649c96a85e5a,2025-05-28,01:44:07,42,Gold,Monte Carlo,BOUTIQUE-SHANGHAI,ORION-CONCEAL-09,Eyeshadow Palette,77.32,Credit Card,Laptop,196.93.240.71,0,121
57d23547-1b9a-46cd-bbc6-f8175068f1c6,e46b9b28-e8f1-41d5-bc5b-0750b446f4ef,2025-06-25,13:28:24,35,None,Shanghai,POPUP-TOKYO,COSMIC-HIGHLIGHT-06,Mascara,287.23,None,Tablet,192.153.240.210,0,123
8470e421-7756-4c17-9a80-6e6f7b0ed609,cf53cab3-7f3c-4f12-8614-59858f929dbd,2025-02-14,03:35:16,57,Bronze,Tokyo,POPUP-TOKYO,ECLIPSE-EYE-10,Foundation,172.11,Credit Card,Tablet,185.172.227.6,0,434
d73b1714-af22-4c77-b5d8-cf4d27d5d630,0ba11ac6-da7b-4db7-a181-6124c5b3eb6c,2025-08-01,15:44:09,25,Bronze,Paris,BOUTIQUE-DUBAI,CELESTE-EYE-05,Mascara,175.7,Mobile Payment,Desktop,74.56.79.30,0,390
50b67d21-e955-47d4-9abd-0d699b35279c,a7ac288b-895a-4eaa-b932-eca1e65926be,2025-07-02,06:44:43,56,Bronze,Los Angeles,POPUP-MILAN,CELESTE-EYE-05,Eyeliner,205.3,Debit Card,Tablet,226.16.88.82,0,202
784c25a0-e30d-43dc-a3fc-94731346fb01,db9f9b26-2d6b-4bc9-8645-0bc7cb0628d2,2025-06-12,20:00:19,57,Gold,Paris,CONCESSION-SINGAPORE,LUNAR-MASC-02,Setting Spray,50.88,Mobile Payment,Mobile,3.202.216.232,0,145
a40dc1aa-b2e6-41e4-ad23-9ecf5ebc6f9a,908e533c-92fe-4766-949e-cbff332e99c1,2025-05-30,13:42:06,31,Bronze,Miami,POPUP-MILAN,ORION-CONCEAL-09,Eyeliner,282.78,Mobile Payment,Laptop,142.132.156.116,0,102
e4961ddb-566c-4bee-86b3-b37b11486342,830face5-3423-493a-be09-7aac50b48995,2025-02-27,21:33:17,49,Bronze,Zurich,BOUTIQUE-SHANGHAI,GALAXIA-SET-08,Serum,140.36,Mobile Payment,Desktop,109.80.139.47,0,494
51840519-68fa-4380-9149-1f10a66edb40,43320e28-9b0f-42de-9dbb-19c00f0bf6b8,2025-04-03,19:38:44,55,VIP,Dubai,BOUTIQUE-DUBAI,CELESTE-EYE-05,Lipstick,149.23,Credit Card,Tablet,134.193.64.108,0,223
ddbcf006-e08d-4126-ae2b-0c3ee1945c40,29d432ed-2820-4faf-929f-678682cb1cb1,2025-06-26,04:26:53,50,Bronze,Sydney,FLAGSHIP-ROME,NEBULA-SERUM-07,Serum,93.53,Credit Card,Laptop,103.28.112.200,0,159
26445cfd-0d2d-440d-9125-0bcf9d92ba3f,28f123e2-e61d-4966-81b6-a11bf375acbc,2025-05-17,03:32:46,40,VIP,Zurich,POPUP-TOKYO,GALAXIA-SET-08,Blush,144.54,Credit Card,Mobile,48.39.239.244,0,365
a7986693-6703-4349-bc46-86dfe99dfcbc,cd7875cb-73a8-4c8c-974d-a5bd8999957a,2025-07-23,19:07:18,32,Gold,Zurich,FLAGSHIP-LA,ORION-CONCEAL-09,Setting Spray,250.99,Credit Card,Mobile,81.207.194.84,0,100
ca8d54cb-9c9b-4d2a-80e6-2c68158e281b,f75d6624-e0f2-4a34-93eb-26029c78dffe,2025-06-21,03:50:06,50,Gold,Paris,BOUTIQUE-DUBAI,NEBULA-SERUM-07,Lipstick,250.0,Debit Card,Desktop,14.190.217.99,0,426
bae6e5fd-d3d2-4874-b577-6df43a0beb95,14af8253-10d4-44f3-a982-6e92de39273a,2025-07-24,15:12:38,,Bronze,Sydney,CONCESSION-LONDON,STELLAR-FOUND-03,Eyeshadow Palette,283.95,Credit Card,Mobile,70.55.53.39,0,302
2f8f36ba-a135-4c94-aab8-66a5e390affe,a7196dab-90ca-4899-b434-054b2d5609ad,2025-06-07,06:49:16,34,Bronze,Rome,FLAGSHIP-PARIS,AURORA-LIP-01,Lipstick,150.81,Debit Card,Laptop,93.171.14.122,0,122
74158f6c-e007-4cb7-ab45-83353c0d5135,340b9900-0a5d-4bbc-9f52-c716a5876c8c,2025-02-27,16:12:22,50,Gold,Miami,POPUP-MILAN,CELESTE-EYE-05,Blush,227.18,Mobile Payment,Tablet,73.83.54.33,0,261
5402e077-9900-46d9-8788-8f2cee078653,0c39fb10-1e0a-4e3a-8a0a-2330f567d169,2025-04-07,22:26:18,64,None,Hong Kong,BOUTIQUE-DUBAI,CELESTE-EYE-05,Highlighter,176.81,Debit Card,Mobile,55.5.158.96,0,481
62328fe6-7856-403e-a9e2-78cf767cd805,2598a80b-fdef-4481-9b9e-40d181c662f0,2025-04-23,05:02:35,19,Gold,Miami,CONCESSION-LONDON,LUNAR-MASC-02,Eyeliner,251.01,Gift Card,Tablet,142.103.16.123,0,261
6d9fde71-9315-4075-b67d-210e034bd143,319390d8-6e00-4054-8a9c-0bf91090a54a,2025-07-04,15:58:13,31,Bronze,Monaco,CONCESSION-SINGAPORE,COSMIC-HIGHLIGHT-06,Concealer,228.14,Credit Card,Laptop,69.43.22.247,0,300
1556af9c-270a-4727-930d-5a9620d6527a,c2405763-256f-45d3-8af5-21326fc7b34e,2025-03-19,22:59:30,57,Gold,New York,BOUTIQUE-SHANGHAI,LUNAR-MASC-02,Serum,141.98,Gift Card,Laptop,12.24.161.47,0,217
79bf6866-d4de-4bb7-9f07-361d19774209,12a3030a-4eca-4b33-8df1-13c127283e39,2025-04-28,10:15:00,57,Gold,Dubai,BOUTIQUE-SHANGHAI,ORION-CONCEAL-09,Setting Spray,134.17,Debit Card,Tablet,242.158.4.182,0,312
378428a6-460f-4594-b417-3fd88c0bd93e,f7aefb53-8ece-455f-bce0-e773ca09b753,2025-06-06,00:42:05,56,Gold,Las Vegas,POPUP-TOKYO,LUNAR-MASC-02,Blush,113.11,Credit Card,Laptop,193.144.203.99,0,380
2302cd5b-0b69-435f-83a6-d753246144c5,52b5e873-e7a6-4f79-93fa-f00aa0d0cf27,2025-08-11,03:53:36,23,Gold,Geneva,POPUP-TOKYO,COSMIC-HIGHLIGHT-06,Foundation,194.13,Gift Card,Desktop,81.200.182.66,0,279
9a2697b0-b7d3-40fe-ac28-fa57c1a39be0,2eb23b57-cc2b-4a2d-9020-9a4f188512ce,2025-06-18,21:31:09,23,Gold,Geneva,BOUTIQUE-DUBAI,COSMIC-HIGHLIGHT-06,Concealer,290.96,Credit Card,Mobile,180.49.169.208,0,288
3e0c9c2f-7668-4faa-a346-3e6369d85377,2d0f7233-2726-4260-a214-e5b36fd5e4e7,2025-03-17,02:49:32,20,Silver,Sydney,BOUTIQUE-DUBAI,ECLIPSE-EYE-10,Blush,100.02,Debit Card,Desktop,230.51.76.12,0,324
640b744d-d300-4ac6-b20a-46d96909c004,c65fa13f-92e1-4b57-beb9-69e66bf6aedb,2025-02-21,02:46:46,24,Bronze,Geneva,FLAGSHIP-ROME,ECLIPSE-EYE-10,Foundation,73.81,None,Desktop,151.195.244.19,0,192
dbb42cae-a085-4469-8dc1-d35cd13d80a1,f18297ef-4ac0-4f6f-9980-05f1f212d7e6,2025-07-25,03:57:16,25,Silver,San Francisco,FLAGSHIP-PARIS,AURORA-LIP-01,Foundation,79.85,Debit Card,Desktop,75.82.77.237,0,119
611e189c-9b97-4b6f-a62a-7c4ff6f9308e,b9eba1cd-1e5c-4b6d-b910-392dbb69add9,2025-07-19,20:14:29,59,Bronze,Cannes,BOUTIQUE-NYC,NEBULA-SERUM-07,Foundation,245.77,Gift Card,Tablet,21.47.118.110,0,494
bcb28fd7-75f7-4d55-9612-2fc0f23de967,fc69c321-4d93-498a-8eb5-e54c9906f3c3,2025-04-16,09:16:29,32,Silver,New York,CONCESSION-SINGAPORE,STELLAR-FOUND-03,Highlighter,137.53,Mobile Payment,Tablet,207.72.82.174,0,361
8883c30c-4d8a-4ce4-a136-8023f506f6ca,4c156941-a27f-4914-a68b-d858f69a7436,2025-03-26,01:06:52,64,Silver,Milan,POPUP-TOKYO,COSMIC-HIGHLIGHT-06,Lipstick,106.09,Mobile Payment,Laptop,115.67.173.148,0,443
01affc75-75a9-47ac-86af-9c2009100f72,116557ab-1d6c-4abc-9141-8b4feebd1bf3,2025-05-04,05:55:02,46,Bronze,Sydney,BOUTIQUE-NYC,STELLAR-FOUND-03,Mascara,138.21,Mobile Payment,Tablet,93.220.20.198,0,223
ad6fd1ed-5eaa-4319-89b8-afd84bb5d006,784d7e34-7dee-4f94-b009-488e1c80eb78,2025-07-05,09:23:51,50,Bronze,Hong Kong,BOUTIQUE-NYC,CELESTE-EYE-05,Serum,211.33,Mobile Payment,Laptop,62.106.38.78,0,385
6b2b3a60-6810-4a37-9cf5-e7fec5351928,54b89c05-eff5-417c-88e7-837da2142e77,2025-02-17,21:20:27,47,Bronze,San Francisco,FLAGSHIP-PARIS,SOLAR-BLUSH-04,Foundation,186.7,Mobile Payment,Tablet,146.254.49.7,0,158
153f7afc-ee5d-4b82-9036-39f2d944b765,587a32b3-5489-4eb7-9014-9092e784d4b1,2025-07-05,23:07:06,56,Gold,Las Vegas,FLAGSHIP-LA,AURORA-LIP-01,Blush,235.9,Debit Card,Laptop,37.158.44.255,0,252
ffd209b1-0174-4a52-9cc7-25ab2984b34c,fb32d05f-56d9-43f9-9cff-84a9c706f6fb,2025-05-29,01:00:54,44,Platinum,Cannes,FLAGSHIP-LA,ORION-CONCEAL-09,Eyeshadow Palette,134.77,Mobile Payment,Mobile,25.232.160.86,0,234
